25792	51584	161200
1	445
1	19585
1	24236
1	27197
2	446
2	19586
2	24237
2	27198
3	447
3	19587
3	24238
3	27199
4	448
4	19588
4	24239
4	27200
5	449
5	19589
5	24240
5	27201
6	450
6	19590
6	24241
6	27202
7	451
7	19591
7	24242
7	27203
8	452
8	19592
8	24243
8	27204
9	453
9	19593
9	24244
9	27205
10	454
10	19594
10	24245
10	27206
11	455
11	19595
11	24246
11	27207
12	456
12	19596
12	24247
12	27208
13	457
13	19597
13	24248
13	27209
14	458
14	19598
14	24249
14	27210
15	459
15	19599
15	24250
15	27211
16	460
16	19600
16	24251
16	27212
17	461
17	19601
17	24252
17	27213
18	462
18	19602
18	24253
18	27214
19	463
19	19603
19	24254
19	27215
20	464
20	19604
20	24255
20	27216
21	465
21	19605
21	24256
21	27217
22	466
22	19606
22	24257
22	27218
23	467
23	19607
23	24258
23	27219
24	468
24	19608
24	24259
24	27220
25	469
25	19609
25	24260
25	27221
26	470
26	19610
26	24261
26	27222
27	471
27	19611
27	24262
27	27223
28	472
28	19612
28	24263
28	27224
29	473
29	19613
29	24264
29	27225
30	474
30	19614
30	24265
30	27226
31	475
31	19615
31	24266
31	27227
32	476
32	19616
32	24267
32	27228
33	477
33	19617
33	24268
33	27229
34	478
34	19618
34	24269
34	27230
35	479
35	19619
35	24270
35	27231
36	480
36	19620
36	24271
36	27232
37	481
37	19621
37	24272
37	27233
38	482
38	19622
38	24273
38	27234
39	483
39	19623
39	24274
39	27235
40	484
40	19624
40	24275
40	27236
41	485
41	19625
41	24276
41	27237
42	486
42	19626
42	24277
42	27238
43	487
43	19627
43	24278
43	27239
44	488
44	19628
44	24279
44	27240
45	489
45	19629
45	24280
45	27241
46	490
46	19630
46	24281
46	27242
47	491
47	19631
47	24282
47	27243
48	492
48	19632
48	24283
48	27244
49	493
49	19633
49	24284
49	27245
50	494
50	19634
50	24285
50	27246
51	495
51	19635
51	24286
51	27247
52	496
52	19636
52	24287
52	27248
53	497
53	19637
53	24288
53	27249
54	498
54	19638
54	24289
54	27250
55	499
55	19639
55	24290
55	27251
56	500
56	19640
56	24291
56	27252
57	501
57	19641
57	24292
57	27253
58	502
58	19642
58	24293
58	27254
59	503
59	19643
59	24294
59	27255
60	504
60	19644
60	24295
60	27256
61	505
61	19645
61	24296
61	27257
62	506
62	19646
62	24297
62	27258
63	507
63	19647
63	24298
63	27259
64	508
64	19648
64	24299
64	27260
65	509
65	19649
65	24300
65	27261
66	510
66	19650
66	24301
66	27262
67	511
67	19651
67	24302
67	27263
68	512
68	19652
68	24303
68	27264
69	513
69	19653
69	24304
69	27265
70	514
70	19654
70	24305
70	27266
71	515
71	19655
71	24306
71	27267
72	516
72	19656
72	24307
72	27268
73	517
73	19657
73	24308
73	27269
74	518
74	19658
74	24309
74	27270
75	519
75	19659
75	24310
75	27271
76	520
76	19660
76	24311
76	27272
77	521
77	19661
77	24312
77	27273
78	522
78	19662
78	24313
78	27274
79	523
79	19663
79	24314
79	27275
80	524
80	19664
80	24315
80	27276
81	525
81	19665
81	24316
81	27277
82	526
82	19666
82	24317
82	27278
83	527
83	19667
83	24318
83	27279
84	528
84	19668
84	24319
84	27280
85	529
85	19669
85	24320
85	27281
86	530
86	19670
86	24321
86	27282
87	531
87	19671
87	24322
87	27283
88	532
88	19672
88	24323
88	27284
89	533
89	19673
89	24324
89	27285
90	534
90	19674
90	24325
90	27286
91	535
91	19675
91	24326
91	27287
92	536
92	19676
92	24327
92	27288
93	537
93	19677
93	24328
93	27289
94	538
94	19678
94	24329
94	27290
95	539
95	19679
95	24330
95	27291
96	540
96	19680
96	24331
96	27292
97	541
97	19681
97	24332
97	27293
98	542
98	19682
98	24333
98	27294
99	543
99	19683
99	24334
99	27295
100	544
100	19684
100	24335
100	27296
101	545
101	19685
101	24336
101	27297
102	546
102	19686
102	24337
102	27298
103	547
103	19687
103	24338
103	27299
104	548
104	19688
104	24339
104	27300
105	549
105	19689
105	24340
105	27301
106	550
106	19690
106	24341
106	27302
107	551
107	19691
107	24342
107	27303
108	552
108	19692
108	24343
108	27304
109	553
109	19693
109	24344
109	27305
110	554
110	19694
110	24345
110	27306
111	555
111	19695
111	24346
111	27307
112	556
112	19696
112	24347
112	27308
113	557
113	19697
113	24348
113	27309
114	558
114	19698
114	24349
114	27310
115	559
115	19699
115	24350
115	27311
116	560
116	19700
116	24351
116	27312
117	561
117	19701
117	24352
117	27313
118	562
118	19702
118	24353
118	27314
119	563
119	19703
119	24354
119	27315
120	564
120	19704
120	24355
120	27316
121	565
121	19705
121	24356
121	27317
122	566
122	19706
122	24357
122	27318
123	567
123	19707
123	24358
123	27319
124	568
124	19708
124	24359
124	27320
125	569
125	19709
125	24360
125	27321
126	570
126	19710
126	24361
126	27322
127	571
127	19711
127	24362
127	27323
128	572
128	19712
128	24363
128	27324
129	573
129	19713
129	24364
129	27325
130	574
130	19714
130	24365
130	27326
131	575
131	19715
131	24366
131	27327
132	576
132	19716
132	24367
132	27328
133	577
133	19717
133	24368
133	27329
134	578
134	19718
134	24369
134	27330
135	579
135	19719
135	24370
135	27331
136	580
136	19720
136	24371
136	27332
137	581
137	19721
137	24372
137	27333
138	582
138	19722
138	24373
138	27334
139	583
139	19723
139	24374
139	27335
140	584
140	19724
140	24375
140	27336
141	585
141	19725
141	24376
141	27337
142	586
142	19726
142	24377
142	27338
143	587
143	19727
143	24378
143	27339
144	588
144	19728
144	24379
144	27340
145	589
145	19729
145	24380
145	27341
146	590
146	19730
146	24381
146	27342
147	591
147	19731
147	24382
147	27343
148	592
148	19732
148	24383
148	27344
149	593
149	19733
149	24384
149	27345
150	594
150	19734
150	24385
150	27346
151	595
151	19735
151	24386
151	27347
152	596
152	19736
152	24387
152	27348
153	597
153	19737
153	24388
153	27349
154	598
154	19738
154	24389
154	27350
155	599
155	19739
155	24390
155	27351
156	600
156	19740
156	24391
156	27352
157	601
157	19741
157	24392
157	27353
158	602
158	19742
158	24393
158	27354
159	603
159	19743
159	24394
159	27355
160	604
160	19744
