23520	47040	164640
1	4627
1	5961
1	8623
1	11734
1	16243
1	19388
1	21372
1	22705
2	4628
2	5962
2	8624
2	11735
2	16244
2	19389
2	21373
2	22706
3	4629
3	5963
3	8625
3	11736
3	16245
3	19390
3	21374
3	22707
4	4630
4	5964
4	8626
4	11737
4	16246
4	19391
4	21375
4	22708
5	4631
5	5965
5	8627
5	11738
5	16247
5	19392
5	21376
5	22709
6	4632
6	5966
6	8628
6	11739
6	16248
6	19393
6	21377
6	22710
7	4633
7	5967
7	8629
7	11740
7	16249
7	19394
7	21378
7	22711
8	4634
8	5968
8	8630
8	11741
8	16250
8	19395
8	21379
8	22712
9	4635
9	5969
9	8631
9	11742
9	16251
9	19396
9	21380
9	22713
10	4636
10	5970
10	8632
10	11743
10	16252
10	19397
10	21381
10	22714
11	4637
11	5971
11	8633
11	11744
11	16253
11	19398
11	21382
11	22715
12	4638
12	5972
12	8634
12	11745
12	16254
12	19399
12	21383
12	22716
13	4639
13	5973
13	8635
13	11746
13	16255
13	19400
13	21384
13	22717
14	4640
14	5974
14	8636
14	11747
14	16256
14	19401
14	21385
14	22718
15	4641
15	5975
15	8637
15	11748
15	16257
15	19402
15	21386
15	22719
16	4642
16	5976
16	8638
16	11749
16	16258
16	19403
16	21387
16	22720
17	4643
17	5977
17	8639
17	11750
17	16259
17	19404
17	21388
17	22721
18	4644
18	5978
18	8640
18	11751
18	16260
18	19405
18	21389
18	22722
19	4645
19	5979
19	8641
19	11752
19	16261
19	19406
19	21390
19	22723
20	4646
20	5980
20	8642
20	11753
20	16262
20	19407
20	21391
20	22724
21	4647
21	5981
21	8643
21	11754
21	16263
21	19408
21	21392
21	22725
22	4648
22	5982
22	8644
22	11755
22	16264
22	19409
22	21393
22	22726
23	4649
23	5983
23	8645
23	11756
23	16265
23	19410
23	21394
23	22727
24	4650
24	5984
24	8646
24	11757
24	16266
24	19411
24	21395
24	22728
25	4651
25	5985
25	8647
25	11758
25	16267
25	19412
25	21396
25	22729
26	4652
26	5986
26	8648
26	11759
26	16268
26	19413
26	21397
26	22730
27	4653
27	5987
27	8649
27	11760
27	16269
27	19414
27	21398
27	22731
28	4654
28	5988
28	8650
28	10291
28	16270
28	19415
28	21399
28	22732
29	4655
29	5989
29	8651
29	10292
29	16271
29	19416
29	21400
29	22733
30	4656
30	5990
30	8652
30	10293
30	16272
30	19417
30	21401
30	22734
31	4657
31	5991
31	8653
31	10294
31	16273
31	19418
31	21402
31	22735
32	4658
32	5992
32	8654
32	10295
32	16274
32	19419
32	21403
32	22736
33	4659
33	5993
33	8655
33	10296
33	16275
33	19420
33	21404
33	22737
34	4660
34	5994
34	8656
34	10297
34	16276
34	19421
34	21405
34	22738
35	4661
35	5995
35	8657
35	10298
35	16277
35	19422
35	21406
35	22739
36	4662
36	5996
36	8658
36	10299
36	16278
36	19423
36	21407
36	22740
37	4663
37	5997
37	8659
37	10300
37	16279
37	19424
37	21408
37	22741
38	4664
38	5998
38	8660
38	10301
38	16280
38	19425
38	21409
38	22742
39	4665
39	5999
39	8661
39	10302
39	16281
39	19426
39	21410
39	22743
40	4666
40	6000
40	8662
40	10303
40	16282
40	19427
40	21411
40	22744
41	4667
41	6001
41	8663
41	10304
41	16283
41	19428
41	21412
41	22745
42	4668
42	6002
42	8664
42	10305
42	16284
42	19429
42	21413
42	22746
43	4669
43	6003
43	8665
43	10306
43	16285
43	19430
43	21414
43	22747
44	4670
44	6004
44	8666
44	10307
44	16286
44	19431
44	21415
44	22748
45	4671
45	6005
45	8667
45	10308
45	16287
45	19432
45	21416
45	22749
46	4672
46	6006
46	8668
46	10309
46	16288
46	19433
46	21417
46	22750
47	4673
47	6007
47	8669
47	10310
47	16289
47	19434
47	21418
47	22751
48	4674
48	6008
48	8670
48	10311
48	16290
48	19435
48	21419
48	22752
49	4675
49	6009
49	8671
49	10312
49	16291
49	19436
49	21420
49	22753
50	4676
50	6010
50	8672
50	10313
50	16292
50	19437
50	21421
50	22754
51	4677
51	6011
51	8673
51	10314
51	16293
51	19438
51	21422
51	22755
52	4678
52	6012
52	8674
52	10315
52	16294
52	19439
52	21423
52	22756
53	4679
53	6013
53	8675
53	10316
53	16295
53	19440
53	21424
53	22757
54	4680
54	6014
54	8676
54	10317
54	16296
54	19441
54	21425
54	22758
55	4681
55	6015
55	8677
55	10318
55	16297
55	19442
55	21426
55	22759
56	4682
56	6016
56	8678
56	10319
56	16298
56	19443
56	21427
56	22760
57	4683
57	6017
57	8679
57	10320
57	16299
57	19444
57	21428
57	22761
58	4684
58	6018
58	8680
58	10321
58	16300
58	19445
58	21429
58	22762
59	4685
59	6019
59	8681
59	10322
59	16301
59	19446
59	21430
59	22763
60	4686
60	6020
60	8682
60	10323
60	16302
60	19447
60	21431
60	22764
61	4687
61	6021
61	8683
61	10324
61	16303
61	19448
61	21432
61	22765
62	4688
62	6022
62	8684
62	10325
62	16304
62	19449
62	21433
62	22766
63	4689
63	6023
63	8685
