6160	12320	63140
1	1386
1	1943
1	2482
1	5629
1	5836
1	5885
1	6109
1	7585
1	8273
1	9152
2	1233
2	1944
2	2483
2	5630
2	5837
2	5886
2	6110
2	7586
2	8274
2	9153
3	1234
3	1945
3	2484
3	5631
3	5838
3	5887
3	6111
3	7587
3	8275
3	9154
4	1235
4	1946
4	2485
4	5632
4	5839
4	5888
4	6112
4	7588
4	8276
4	9155
5	1236
5	1947
5	2486
5	5633
5	5840
5	5889
5	6113
5	7589
5	8277
5	9156
6	1237
6	1948
6	2487
6	5634
6	5841
6	5890
6	6114
6	7590
6	8278
6	9157
7	1238
7	1949
7	2488
7	5635
7	5842
7	5891
7	6115
7	7591
7	8279
7	9158
8	1239
8	1950
8	2489
8	5636
8	5843
8	5892
8	6116
8	7592
8	8280
8	9159
9	1240
9	1951
9	2490
9	5637
9	5844
9	5893
9	6117
9	7593
9	8281
9	9160
10	1241
10	1952
10	2491
10	5638
10	5845
10	5894
10	6118
10	7594
10	8282
10	9161
11	1242
11	1953
11	2492
11	5639
11	5846
11	5895
11	6119
11	7595
11	8283
11	9162
12	1243
12	1954
12	2493
12	5640
12	5847
12	5896
12	6120
12	7596
12	8284
12	9163
13	1244
13	1955
13	2494
13	5641
13	5848
13	5897
13	6121
13	7597
13	8285
13	9164
14	1245
14	1956
14	2495
14	5642
14	5849
14	5898
14	6122
14	7598
14	8286
14	9165
15	1246
15	1957
15	2496
15	5643
15	5850
15	5899
15	6123
15	7599
15	8287
15	9166
16	1247
16	1958
16	2497
16	5644
16	5851
16	5900
16	6124
16	7600
16	8288
16	9167
17	1248
17	1959
17	2498
17	5645
17	5852
17	5901
17	6125
17	7601
17	8289
17	9168
18	1249
18	1960
18	2499
18	5646
18	5699
18	5902
18	6126
18	7602
18	8290
18	9169
19	1250
19	1961
19	2500
19	5647
19	5700
19	5903
19	6127
19	7603
19	8291
19	9170
20	1251
20	1962
20	2501
20	5648
20	5701
20	5904
20	6128
20	7604
20	8292
20	9171
21	1252
21	1963
21	2502
21	5649
21	5702
21	5905
21	6129
21	7605
21	8293
21	9172
22	1253
22	1964
22	2503
22	5650
22	5703
22	5906
22	6130
22	7606
22	8294
22	9173
23	1254
23	1965
23	2504
23	5651
23	5704
23	5907
23	6131
23	7607
23	8295
23	9174
24	1255
24	1966
24	2505
24	5652
24	5705
24	5908
24	6132
24	7608
24	8296
24	9175
25	1256
25	1967
25	2506
25	5653
25	5706
25	5909
25	6133
25	7609
25	8297
25	9176
26	1257
26	1968
26	2507
26	5654
26	5707
26	5910
26	6134
26	7610
26	8298
26	9177
27	1258
27	1969
27	2508
27	5655
27	5708
27	5911
27	6135
27	7611
27	8299
27	9178
28	1259
28	1970
28	2509
28	5656
28	5709
28	5912
28	6136
28	7612
28	8300
28	9179
29	1260
29	1971
29	2510
29	5657
29	5710
29	5913
29	6137
29	7613
29	8301
29	9180
30	1261
30	1972
30	2511
30	5658
30	5711
30	5914
30	6138
30	7614
30	8302
30	9181
31	1262
31	1973
31	2512
31	5659
31	5712
31	5915
31	6139
31	7615
31	8303
31	9182
32	1263
32	1974
32	2513
32	5660
32	5713
32	5916
32	6140
32	7616
32	8304
32	9183
33	1264
33	1975
33	2514
33	5661
33	5714
33	5917
33	6141
33	7617
33	8305
33	9184
34	1265
34	1976
34	2515
34	5662
34	5715
34	5918
34	6142
